index,number_of_friends,number_of_tweets,content_of_tweets,url_ratio,friends_to_follower_ratio,age,following_rate
72849399,0,0,1,1,1,1,0
616685497,0,1,1,1,1,1,1
616301763,0,0,1,1,1,0,1
1130234461,0,0,1,1,1,0,0
616223195,0,0,1,1,1,1,0
616219253,0,0,1,1,1,0,0
616221350,0,1,1,1,1,0,0
616312653,0,1,1,1,1,1,0
197659647,0,0,1,1,1,1,0
1175869250,0,0,1,1,1,0,0
621502353,0,1,1,1,1,0,0
616298418,0,1,1,1,1,0,1
142876983,0,0,1,1,1,1,0
616289460,0,0,1,1,1,1,0
617450488,0,0,1,1,1,1,0
1174688940,0,1,1,1,1,0,1
1176278306,0,0,1,1,1,1,0
620518627,0,1,1,1,1,0,1
616219193,0,1,1,1,1,1,0
1176291828,0,0,1,1,1,0,0
368596513,0,0,1,1,0,1,1
282715534,0,0,1,1,1,1,0
1129948556,0,0,1,1,1,0,0
1175816443,0,0,1,1,1,0,1
82885728,0,0,1,1,1,0,1
1205078954,0,0,1,1,1,1,0
616298625,0,1,1,1,1,1,0
1174601928,0,1,1,1,1,1,0
1128581702,0,1,1,1,1,1,0
1127094674,0,1,1,1,1,0,0
415627855,0,0,1,1,0,1,0
299114435,0,0,1,1,1,1,0
617007034,0,0,1,1,1,0,0
300387928,0,0,1,1,0,0,1
617639339,0,1,1,1,1,1,1
616400521,0,1,1,1,1,1,1
1391378610,0,0,1,1,1,0,0
136277724,0,0,1,1,1,1,0
619586346,0,1,1,1,1,1,0
617541822,0,0,1,1,1,1,1
104850934,0,0,1,1,0,1,0
617821434,0,0,1,1,1,1,0
617198204,0,1,1,1,1,1,0
161291774,0,0,1,0,1,1,0
616594567,0,1,1,1,1,1,0
1128096152,0,0,1,1,1,1,0
618469145,0,1,1,1,1,0,1
617341446,0,0,1,1,1,0,0
215878258,0,0,1,1,1,1,0
616301994,0,1,1,1,1,1,0
1124348202,0,0,1,1,1,0,0
1174632889,0,0,1,1,1,1,0
616297401,0,1,1,1,1,1,0
1176225534,0,0,1,1,1,1,0
616229767,0,1,1,1,1,0,0
1174352293,0,1,1,1,1,0,0
89799649,0,0,1,1,0,1,0
1175671008,0,0,1,1,1,0,0
616303596,0,0,1,1,1,0,1
1176056719,0,0,1,1,1,1,1
1175995525,0,0,1,1,1,0,1
616916922,0,1,1,1,1,1,0
616205123,0,0,1,1,1,0,0
1174402488,0,0,1,1,1,1,1
616225009,0,1,1,1,1,0,0
113971880,0,0,1,1,1,0,0
616641964,0,1,1,1,1,1,0
442773631,0,0,1,1,1,1,1
616972396,0,0,1,1,1,1,0
617343116,0,1,1,1,1,0,0
344217570,0,0,1,1,0,1,1
1175933034,0,0,1,1,1,0,0
1174534844,0,1,1,1,1,1,0
319802566,0,0,1,1,0,1,1
617128626,0,0,1,1,1,0,0
616538559,0,1,1,1,1,0,0
